Data file,,DRYSLIDE_ISO10_-8C_002.TSV,,,,,,,,,,
,15:45:22,4,3600,3058.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:45:23,4,3600,3059.1,1.26,13.3,7,-6,0.189,10,50.1,1.21
,15:45:24,4,3600,3060.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:45:25,4,3600,3061.1,1.28,13.3,7,-6,0.178,10,50.1,1.22
,15:45:26,4,3600,3062.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:45:27,4,3600,3063.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:45:28,4,3600,3064.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:45:29,4,3600,3065.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:45:30,4,3600,3066.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:45:31,4,3600,3067.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:45:32,4,3600,3068.1,1.28,13.3,7,-6,0.178,10,50.1,1.22
,15:45:33,4,3600,3069.1,1.27,13.3,7,-6,0.177,10,50.1,1.22
,15:45:34,4,3600,3070.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:45:35,4,3600,3071.1,1.26,13.3,7,-6,0.189,10,50.1,1.21
,15:45:36,4,3600,3072.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:45:37,4,3600,3073.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:38,4,3600,3074.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:45:39,4,3600,3075.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:45:40,4,3600,3076.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:45:41,4,3600,3077.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:42,4,3600,3078.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:43,4,3600,3079.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:45:44,4,3600,3080.1,1.27,13.3,7,-6,0.184,10,50.1,1.22
,15:45:45,4,3600,3081.1,1.27,13.3,7,-6,0.177,10,50.1,1.22
,15:45:46,4,3600,3082.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:45:47,4,3600,3083.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:45:48,4,3600,3084.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:49,4,3600,3085.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:50,4,3600,3086.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:51,4,3600,3087.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:45:52,4,3600,3088.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:45:53,4,3600,3089.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:45:54,4,3600,3090.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:45:55,4,3600,3091.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:45:56,4,3600,3092.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:57,4,3600,3093.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:58,4,3600,3094.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:45:59,4,3600,3095.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:46:00,4,3600,3096.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:46:01,4,3600,3097.1,1.27,13.3,7,-6,0.177,10,50.1,1.22
,15:46:02,4,3600,3098.1,1.28,13.3,7,-6,0.178,10,50.1,1.22
,15:46:03,4,3600,3099.1,1.27,13.3,7,-6,0.184,10,50.1,1.22
,15:46:04,4,3600,3100.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:05,4,3600,3101.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:06,4,3600,3102.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:46:07,4,3600,3103.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:08,4,3600,3104.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:09,4,3600,3105.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:46:10,4,3600,3106.1,1.27,13.3,7,-6,0.177,10,50.1,1.22
,15:46:11,4,3600,3107.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:46:12,4,3600,3108.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:46:13,4,3600,3109.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:46:14,4,3600,3110.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:46:15,4,3600,3111.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:16,4,3600,3112.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:17,4,3600,3113.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:18,4,3600,3114.1,1.27,13.3,7,-6,0.183,10,50.1,1.21
,15:46:19,4,3600,3115.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:46:20,4,3600,3116.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:46:21,4,3600,3117.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:46:22,4,3600,3118.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:46:23,4,3600,3119.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:46:24,4,3600,3120.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:46:25,4,3600,3121.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:46:26,4,3600,3122.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:46:27,4,3600,3123.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:46:28,4,3600,3124.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:46:29,4,3600,3125.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:46:30,4,3600,3126.1,1.28,13.3,7,-6,0.192,10,50.1,1.22
,15:46:31,4,3600,3127.1,1.28,13.3,7,-6,0.185,10,50.1,1.23
,15:46:32,4,3600,3128.1,1.29,13.3,7,-6,0.186,10,50.1,1.23
,15:46:33,4,3600,3129.1,1.28,13.3,7,-6,0.192,10,50.1,1.22
,15:46:34,4,3600,3130.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:46:35,4,3600,3131.1,1.27,13.3,7,-6,0.184,10,50.1,1.22
,15:46:36,4,3600,3132.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:46:37,4,3600,3133.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:46:38,4,3600,3134.1,1.28,13.3,7,-6,0.185,10,50.1,1.22
,15:46:39,4,3600,3135.1,1.28,13.3,7,-6,0.185,10,50.1,1.23
,15:46:40,4,3600,3136.1,1.28,13.3,7,-6,0.192,10,50.1,1.22
,15:46:41,4,3600,3137.1,1.28,13.3,7,-6,0.192,10,50.1,1.22
,15:46:42,4,3600,3138.1,1.28,13.3,7,-6,0.185,10,50.1,1.22
,15:46:43,4,3600,3139.1,1.28,13.3,7,-6,0.185,10,50.1,1.22
,15:46:44,4,3600,3140.1,1.28,13.3,7,-6,0.192,10,50.1,1.22
,15:46:45,4,3600,3141.1,1.28,13.3,7,-6,0.192,10,50.1,1.22
,15:46:46,4,3600,3142.1,1.29,13.3,7,-6,0.186,10,50.2,1.23
,15:46:47,4,3600,3143.1,1.29,13.3,7,-6,0.186,10,50.1,1.23
,15:46:48,4,3600,3144.1,1.28,13.3,7,-6,0.185,10,50.1,1.23
,15:46:49,4,3600,3145.1,1.28,13.3,7,-6,0.178,10,50.1,1.22
,15:46:50,4,3600,3146.1,1.27,13.3,7,-6,0.177,10,50.1,1.22
,15:46:51,4,3600,3147.1,1.27,13.3,7,-6,0.171,10,50.1,1.22
,15:46:52,4,3600,3148.1,1.27,13.3,7,-6,0.177,10,50.1,1.22
,15:46:53,4,3600,3149.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:46:54,4,3600,3150.1,1.27,13.3,7,-6,0.184,10,50.1,1.21
,15:46:55,4,3600,3151.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:46:56,4,3600,3152.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:46:57,4,3600,3153.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:58,4,3600,3154.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:46:59,4,3600,3155.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:47:00,4,3600,3156.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:47:01,4,3600,3157.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:47:02,4,3600,3158.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:47:03,4,3600,3159.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:47:04,4,3600,3160.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:47:05,4,3600,3161.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:47:06,4,3600,3162.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:47:07,4,3600,3163.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:47:08,4,3600,3164.1,1.27,13.3,7,-6,0.191,10,50.1,1.21
,15:47:09,4,3600,3165.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:47:10,4,3600,3166.1,1.28,13.3,7,-6,0.185,10,50.1,1.22
,15:47:11,4,3600,3167.1,1.29,13.3,7,-6,0.186,10,50.1,1.23
,15:47:12,4,3600,3168.1,1.28,13.3,7,-6,0.185,10,50.1,1.22
,15:47:13,4,3600,3169.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:47:14,4,3600,3170.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:47:15,4,3600,3171.1,1.28,13.3,7,-6,0.185,10,50.2,1.22
,15:47:16,4,3600,3172.1,1.28,13.3,7,-6,0.179,10,50.1,1.22
,15:47:17,4,3600,3173.1,1.28,13.3,7,-6,0.172,10,50.1,1.22
,15:47:18,4,3600,3174.1,1.28,13.3,7,-6,0.178,10,50.1,1.22
,15:47:19,4,3600,3175.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:47:20,4,3600,3176.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:47:21,4,3600,3177.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:47:22,4,3600,3178.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:47:23,4,3600,3179.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:47:24,4,3600,3180.1,1.27,13.3,7,-6,0.184,10,50.1,1.22
,15:47:25,4,3600,3181.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
,15:47:26,4,3600,3182.1,1.27,13.3,7,-6,0.191,10,50.1,1.22
,15:47:27,4,3600,3183.1,1.27,13.3,6,-6,0.199,10,50.1,1.22
,15:47:28,4,3600,3184.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:47:29,4,3600,3185.1,1.28,13.3,7,-6,0.192,10,50.1,1.23
,15:47:30,4,3600,3186.1,1.29,13.3,7,-6,0.187,10,50.1,1.23
,15:47:31,4,3600,3187.1,1.29,13.3,7,-6,0.187,10,50.1,1.23
,15:47:32,4,3600,3188.1,1.29,13.3,7,-6,0.186,10,50.1,1.23
,15:47:33,4,3600,3189.1,1.28,13.3,7,-6,0.191,10,50.1,1.22
,15:47:34,4,3600,3190.1,1.28,13.3,7,-6,0.184,10,50.1,1.22
